S.No,"PID-1,procnto-smp-instr","PID-16386,bmetrics_service","PID-12291,slogger2","PID-774148,surfaceflinger","PID-32773,smmu_service","PID-20486,devc-quipv3","PID-20487,secpolgenerate","PID-28681,qcpe_qhee","PID-28682,watchdog","PID-28683,memorydump","PID-28684,syscache_service","PID-28685,pil_service","PID-40974,spi_service","PID-733199,dlt-qnx-system","PID-32784,qcpe_service","PID-32785,qcgpio","PID-32786,qcore","PID-36883,on","PID-36884,devc-pty","PID-36885,ksh","PID-40982,i2c_service","PID-40983,slm","PID-40984,diag_service","PID-40985,pipe","PID-40986,fastrpc","PID-40987,io-pkt-v6-hc","PID-40988,hab","PID-40989,wfd_server","PID-40990,openwfd_telltale","PID-40991,wfd_be","PID-40992,screen","PID-40993,ssplash","PID-40994,kgsl","PID-40995,gsl_hab_server","PID-778276,systemui","PID-40997,mq","PID-40998,audio_service","PID-778279,settings","PID-41000,videoCore","PID-778281,kitchensink","PID-41002,hyp_video_be","PID-41003,devb-ufs-qualcomm","PID-778284,hvac","PID-41005,slm","PID-53294,vmf","PID-430127,io-audio","PID-53296,res_mon","PID-167985,qseecom_daemon","PID-61490,random","PID-127027,qseecom_service","PID-200756,km_be","PID-225333,qvb_service","PID-254006,vmm_service","PID-323639,pps","PID-254008,diag_lsm_serversocket","PID-274489,vmm_lifecycle","PID-282682,qvm","PID-626747,dumper","PID-352316,ssr_service","PID-380989,cdsp_service","PID-401470,prng_service","PID-380991,life_cycle_man_demo","PID-401472,fde_be","PID-778305,carlauncher","PID-438338,npu_service","PID-467011,dlt-daemon","PID-512068,qconn","PID-782405,mapsplaceholder","PID-507974,inetd","PID-491591,syslogd","PID-680008,on","PID-524361,io_service","PID-581706,vm_ssr_be","PID-581708,dcvs_service","PID-688205,tool_policy_manager","PID-794632,slog2info"
10,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,3,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
11,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,3,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
12,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,3,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
13,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,3,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
14,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,3,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
15,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
16,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
17,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
18,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
19,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
20,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
21,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
22,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
23,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
24,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
25,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
26,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
27,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
28,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
29,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
30,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
31,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
32,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
33,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
34,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
35,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
36,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
37,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
38,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
39,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
40,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
41,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
42,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
43,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
44,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
45,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
46,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
47,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
48,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
49,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
50,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
51,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
52,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
53,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
54,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
55,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
56,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
57,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
58,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
59,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
60,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
61,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
62,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
63,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
64,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
65,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
66,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
67,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
68,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
69,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
70,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
71,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
72,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
73,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
74,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
75,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
76,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
77,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
78,23,1,1,4,9,4,4,10,4,7,3,25,4,4,18,5,19,1,1,1,4,2,23,5,15,6,168,21,2,18,10,1,33,1,4,1,43,0,17,4,1,11,2,2,6,20,2,9,3,12,11,1,3,2,1,2,29,2,5,6,1,2,34,4,9,1,2,3,1,4,1,47,2,5,8,1
